./Dat/p-C101-P3C15-I4-V3.txt
 Gerador dos numeros aleatorios das demandas ( 3 ) 
Dados das plantas 
   NoPlanta = 1 Horario [ 420 - 1080 ]
   NoPlanta = 2 Horario [ 420 - 1080 ]
   NoPlanta = 3 Horario [ 420 - 1080 ]
Dados dos Clientes 
  NoCliente = 1 	Demanda em carretas ( 5 ) Horario [ 660 - 850 ]
  NoCliente = 2 	Demanda em carretas ( 3 ) Horario [ 810 - 920 ]
  NoCliente = 3 	Demanda em carretas ( 2 ) Horario [ 480 - 550 ]
  NoCliente = 4 	Demanda em carretas ( 2 ) Horario [ 930 - 1000 ]
  NoCliente = 5 	Demanda em carretas ( 1 ) Horario [ 900 - 930 ]
  NoCliente = 6 	Demanda em carretas ( 2 ) Horario [ 630 - 700 ]
  NoCliente = 7 	Demanda em carretas ( 3 ) Horario [ 840 - 950 ]
  NoCliente = 8 	Demanda em carretas ( 3 ) Horario [ 870 - 980 ]
  NoCliente = 9 	Demanda em carretas ( 4 ) Horario [ 540 - 690 ]
  NoCliente = 10 	Demanda em carretas ( 5 ) Horario [ 510 - 700 ]
  NoCliente = 11 	Demanda em carretas ( 4 ) Horario [ 480 - 630 ]
  NoCliente = 12 	Demanda em carretas ( 3 ) Horario [ 570 - 680 ]
  NoCliente = 13 	Demanda em carretas ( 4 ) Horario [ 480 - 630 ]
  NoCliente = 14 	Demanda em carretas ( 2 ) Horario [ 510 - 580 ]
  NoCliente = 15 	Demanda em carretas ( 5 ) Horario [ 480 - 670 ]


Tempo das plantas para construcoes  em minutos

   Planta = 1
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		80		165
2		36		77
3		41		87
4		38		81
5		32		69
6		61		127
7		76		157
8		66		137
9		33		71
10		30		65
11		20		45
12		24		53
13		26		57
14		70		145
15		40		85
   Planta = 2
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		10		25
2		43		91
3		53		111
4		45		95
5		48		101
6		10		25
7		14		33
8		10		25
9		41		87
10		56		117
11		59		123
12		58		121
13		52		109
14		14		33
15		41		87
   Planta = 3
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		43		91
2		6		17
3		20		45
4		10		25
5		11		27
6		28		61
7		37		79
8		36		77
9		6		17
10		39		83
11		35		75
12		36		77
13		31		67
14		41		87
15		6		17
