./Dat/p-R101-P3C15-I3-V1.txt
 Gerador dos numeros aleatorios das demandas ( 1 ) 
Dados das plantas 
   NoPlanta = 1 Horario [ 420 - 1080 ]
   NoPlanta = 2 Horario [ 420 - 1080 ]
   NoPlanta = 3 Horario [ 420 - 1080 ]
Dados dos Clientes 
  NoCliente = 1 	Demanda em carretas ( 4 ) Horario [ 840 - 950 ]
  NoCliente = 2 	Demanda em carretas ( 1 ) Horario [ 870 - 890 ]
  NoCliente = 3 	Demanda em carretas ( 5 ) Horario [ 660 - 800 ]
  NoCliente = 4 	Demanda em carretas ( 1 ) Horario [ 570 - 590 ]
  NoCliente = 5 	Demanda em carretas ( 5 ) Horario [ 840 - 980 ]
  NoCliente = 6 	Demanda em carretas ( 5 ) Horario [ 480 - 620 ]
  NoCliente = 7 	Demanda em carretas ( 3 ) Horario [ 930 - 1010 ]
  NoCliente = 8 	Demanda em carretas ( 5 ) Horario [ 870 - 1010 ]
  NoCliente = 9 	Demanda em carretas ( 4 ) Horario [ 600 - 710 ]
  NoCliente = 10 	Demanda em carretas ( 5 ) Horario [ 570 - 710 ]
  NoCliente = 11 	Demanda em carretas ( 5 ) Horario [ 480 - 620 ]
  NoCliente = 12 	Demanda em carretas ( 1 ) Horario [ 960 - 980 ]
  NoCliente = 13 	Demanda em carretas ( 5 ) Horario [ 570 - 710 ]
  NoCliente = 14 	Demanda em carretas ( 5 ) Horario [ 540 - 680 ]
  NoCliente = 15 	Demanda em carretas ( 1 ) Horario [ 810 - 830 ]


Tempo das plantas para construcoes  em minutos

   Planta = 1
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		67		139
2		60		125
3		58		121
4		67		139
5		42		89
6		64		133
7		22		49
8		72		149
9		60		125
10		64		133
11		44		93
12		36		77
13		22		49
14		63		131
15		41		87
   Planta = 2
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		50		105
2		36		77
3		44		93
4		98		201
5		20		45
6		80		165
7		22		49
8		98		201
9		72		149
10		41		87
11		70		145
12		64		133
13		36		77
14		70		145
15		22		49
   Planta = 3
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		114		233
2		101		207
3		90		185
4		20		45
5		92		189
6		80		165
7		63		131
8		30		65
9		58		121
10		113		231
11		50		105
12		20		45
13		50		105
14		92		189
15		82		169
