./Dat/p-C101-P3C20-I4-V1.txt
 Gerador dos numeros aleatorios das demandas ( 1 ) 
Dados das plantas 
   NoPlanta = 1 Horario [ 7 - 18 ]
   NoPlanta = 2 Horario [ 7 - 18 ]
   NoPlanta = 3 Horario [ 7 - 18 ]
Dados dos Clientes 
  NoCliente = 1 	Demanda em carretas ( 1 ) Horario [ 9 - 9.5 ]
  NoCliente = 2 	Demanda em carretas ( 5 ) Horario [ 8 - 11.1667 ]
  NoCliente = 3 	Demanda em carretas ( 4 ) Horario [ 9 - 11.5 ]
  NoCliente = 4 	Demanda em carretas ( 4 ) Horario [ 8.5 - 11 ]
  NoCliente = 5 	Demanda em carretas ( 3 ) Horario [ 9 - 10.8333 ]
  NoCliente = 6 	Demanda em carretas ( 2 ) Horario [ 9 - 10.1667 ]
  NoCliente = 7 	Demanda em carretas ( 4 ) Horario [ 8 - 10.5 ]
  NoCliente = 8 	Demanda em carretas ( 4 ) Horario [ 8.5 - 11 ]
  NoCliente = 9 	Demanda em carretas ( 2 ) Horario [ 10 - 11.1667 ]
  NoCliente = 10 	Demanda em carretas ( 4 ) Horario [ 8.5 - 11 ]
  NoCliente = 11 	Demanda em carretas ( 1 ) Horario [ 10 - 10.5 ]
  NoCliente = 12 	Demanda em carretas ( 2 ) Horario [ 8.5 - 9.66667 ]
  NoCliente = 13 	Demanda em carretas ( 3 ) Horario [ 9 - 10.8333 ]
  NoCliente = 14 	Demanda em carretas ( 5 ) Horario [ 8 - 11.1667 ]
  NoCliente = 15 	Demanda em carretas ( 4 ) Horario [ 8 - 10.5 ]
  NoCliente = 16 	Demanda em carretas ( 5 ) Horario [ 8 - 11.1667 ]
  NoCliente = 17 	Demanda em carretas ( 3 ) Horario [ 10 - 11.8333 ]
  NoCliente = 18 	Demanda em carretas ( 1 ) Horario [ 15 - 15.5 ]
  NoCliente = 19 	Demanda em carretas ( 3 ) Horario [ 8.5 - 10.3333 ]
  NoCliente = 20 	Demanda em carretas ( 3 ) Horario [ 8.5 - 10.3333 ]


Distancia das plantas para construcoes  em minutos

   Planta = 1
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		32		69
2		36.2215		77.4431
3		20.3961		45.7922
4		32.249		69.4981
5		38		81
6		41.2311		87.4621
7		33.5261		72.0522
8		66.6033		138.207
9		80.6226		166.245
10		70.7107		146.421
11		24.3311		53.6621
12		39.2938		83.5875
13		61.6117		128.223
14		72.111		149.222
15		20		45
16		76.1577		157.315
17		37.3631		79.7262
18		30.2655		65.531
19		78.1025		161.205
20		78.7147		162.429
   Planta = 2
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		8.94427		22.8885
2		4		13
3		39.3954		83.7909
4		11.3137		27.6274
5		4.47214		13.9443
6		14		33
7		10		25
8		41.2311		87.4621
9		46.8615		98.723
10		47.0744		99.1488
11		41.1825		87.365
12		6.32456		17.6491
13		33.5261		72.0522
14		41.1825		87.365
15		43.0813		91.1626
16		39.6989		84.3977
17		14.5602		34.1204
18		44.4072		93.8144
19		50.1597		105.319
20		43.8634		92.7268
   Planta = 3
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		43.8634		92.7268
2		44.4072		93.8144
3		10.7703		26.5407
4		46.6905		98.3809
5		48.4149		101.83
6		56.5685		118.137
7		37.7359		80.4718
8		51.923		108.846
9		70.7107		146.421
10		53.8516		112.703
11		7.2111		19.4222
12		42.9418		90.8836
13		50.3587		105.717
14		60.8276		126.655
15		10		25
16		70		145
17		53.8145		112.629
18		4		13
19		63.2456		131.491
20		70.2567		145.513
