./Dat/p-C101-P3C15-I2-V1.txt
 Gerador dos numeros aleatorios das demandas ( 1 ) 
Dados das plantas 
   NoPlanta = 1 Horario [ 420 - 1080 ]
   NoPlanta = 2 Horario [ 420 - 1080 ]
   NoPlanta = 3 Horario [ 420 - 1080 ]
Dados dos Clientes 
  NoCliente = 1 	Demanda em carretas ( 1 ) Horario [ 870 - 880 ]
  NoCliente = 2 	Demanda em carretas ( 5 ) Horario [ 540 - 630 ]
  NoCliente = 3 	Demanda em carretas ( 2 ) Horario [ 810 - 840 ]
  NoCliente = 4 	Demanda em carretas ( 1 ) Horario [ 990 - 1000 ]
  NoCliente = 5 	Demanda em carretas ( 4 ) Horario [ 480 - 550 ]
  NoCliente = 6 	Demanda em carretas ( 3 ) Horario [ 930 - 980 ]
  NoCliente = 7 	Demanda em carretas ( 1 ) Horario [ 480 - 490 ]
  NoCliente = 8 	Demanda em carretas ( 5 ) Horario [ 510 - 600 ]
  NoCliente = 9 	Demanda em carretas ( 3 ) Horario [ 870 - 920 ]
  NoCliente = 10 	Demanda em carretas ( 3 ) Horario [ 810 - 860 ]
  NoCliente = 11 	Demanda em carretas ( 2 ) Horario [ 510 - 540 ]
  NoCliente = 12 	Demanda em carretas ( 1 ) Horario [ 510 - 520 ]
  NoCliente = 13 	Demanda em carretas ( 1 ) Horario [ 870 - 880 ]
  NoCliente = 14 	Demanda em carretas ( 1 ) Horario [ 990 - 1000 ]
  NoCliente = 15 	Demanda em carretas ( 5 ) Horario [ 480 - 570 ]


Tempo das plantas para construcoes  em minutos

   Planta = 1
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		40		85
2		36		77
3		30		65
4		66		137
5		41		87
6		30		65
7		20		45
8		32		69
9		39		83
10		78		161
11		61		127
12		26		57
13		24		53
14		76		157
15		72		149
   Planta = 2
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		14		33
2		14		33
3		53		111
4		55		115
5		4		13
6		51		107
7		43		91
8		10		25
9		20		45
10		57		119
11		48		101
12		42		89
13		46		97
14		52		109
15		55		115
   Planta = 3
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		11		27
2		8		21
3		46		97
4		51		107
5		10		25
6		44		93
7		36		77
8		4		13
9		15		35
10		55		115
11		43		91
12		35		75
13		39		83
14		50		105
15		52		109
