./Dat/p-C101-P3C15-I3-V1.txt
 Gerador dos numeros aleatorios das demandas ( 1 ) 
Dados das plantas 
   NoPlanta = 1 Horario [ 420 - 1080 ]
   NoPlanta = 2 Horario [ 420 - 1080 ]
   NoPlanta = 3 Horario [ 420 - 1080 ]
Dados dos Clientes 
  NoCliente = 1 	Demanda em carretas ( 4 ) Horario [ 900 - 1010 ]
  NoCliente = 2 	Demanda em carretas ( 5 ) Horario [ 570 - 710 ]
  NoCliente = 3 	Demanda em carretas ( 5 ) Horario [ 630 - 770 ]
  NoCliente = 4 	Demanda em carretas ( 3 ) Horario [ 900 - 980 ]
  NoCliente = 5 	Demanda em carretas ( 1 ) Horario [ 540 - 560 ]
  NoCliente = 6 	Demanda em carretas ( 2 ) Horario [ 480 - 530 ]
  NoCliente = 7 	Demanda em carretas ( 1 ) Horario [ 480 - 500 ]
  NoCliente = 8 	Demanda em carretas ( 2 ) Horario [ 810 - 860 ]
  NoCliente = 9 	Demanda em carretas ( 2 ) Horario [ 600 - 650 ]
  NoCliente = 10 	Demanda em carretas ( 5 ) Horario [ 570 - 710 ]
  NoCliente = 11 	Demanda em carretas ( 2 ) Horario [ 570 - 620 ]
  NoCliente = 12 	Demanda em carretas ( 4 ) Horario [ 540 - 650 ]
  NoCliente = 13 	Demanda em carretas ( 1 ) Horario [ 810 - 830 ]
  NoCliente = 14 	Demanda em carretas ( 5 ) Horario [ 810 - 950 ]
  NoCliente = 15 	Demanda em carretas ( 4 ) Horario [ 600 - 710 ]


Tempo das plantas para construcoes  em minutos

   Planta = 1
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		30		65
2		30		65
3		76		157
4		32		69
5		24		53
6		61		127
7		38		81
8		70		145
9		80		165
10		37		79
11		20		45
12		78		161
13		26		57
14		41		87
15		78		161
   Planta = 2
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		39		83
2		42		89
3		37		79
4		15		35
5		36		77
6		28		61
7		10		25
8		41		87
9		43		91
10		20		45
11		39		83
12		45		95
13		31		67
14		20		45
15		41		87
   Planta = 3
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		48		101
2		51		107
3		24		53
4		51		107
5		50		105
6		8		21
7		45		95
8		6		17
9		20		45
10		55		115
11		55		115
12		11		27
13		44		93
14		54		113
15		21		47
