./Dat/p-R101-P3C15-I2-V3.txt
 Gerador dos numeros aleatorios das demandas ( 3 ) 
Dados das plantas 
   NoPlanta = 1 Horario [ 420 - 1080 ]
   NoPlanta = 2 Horario [ 420 - 1080 ]
   NoPlanta = 3 Horario [ 420 - 1080 ]
Dados dos Clientes 
  NoCliente = 1 	Demanda em carretas ( 4 ) Horario [ 630 - 700 ]
  NoCliente = 2 	Demanda em carretas ( 4 ) Horario [ 480 - 550 ]
  NoCliente = 3 	Demanda em carretas ( 4 ) Horario [ 900 - 970 ]
  NoCliente = 4 	Demanda em carretas ( 5 ) Horario [ 600 - 690 ]
  NoCliente = 5 	Demanda em carretas ( 1 ) Horario [ 840 - 850 ]
  NoCliente = 6 	Demanda em carretas ( 4 ) Horario [ 570 - 640 ]
  NoCliente = 7 	Demanda em carretas ( 1 ) Horario [ 660 - 670 ]
  NoCliente = 8 	Demanda em carretas ( 4 ) Horario [ 630 - 700 ]
  NoCliente = 9 	Demanda em carretas ( 4 ) Horario [ 600 - 670 ]
  NoCliente = 10 	Demanda em carretas ( 1 ) Horario [ 480 - 490 ]
  NoCliente = 11 	Demanda em carretas ( 3 ) Horario [ 810 - 860 ]
  NoCliente = 12 	Demanda em carretas ( 3 ) Horario [ 660 - 710 ]
  NoCliente = 13 	Demanda em carretas ( 1 ) Horario [ 900 - 910 ]
  NoCliente = 14 	Demanda em carretas ( 5 ) Horario [ 810 - 900 ]
  NoCliente = 15 	Demanda em carretas ( 1 ) Horario [ 600 - 610 ]


Tempo das plantas para construcoes  em minutos

   Planta = 1
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		60		125
2		64		133
3		52		109
4		50		105
5		67		139
6		41		87
7		30		65
8		31		67
9		36		77
10		64		133
11		44		93
12		72		149
13		22		49
14		53		111
15		60		125
   Planta = 2
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		106		217
2		125		255
3		82		169
4		31		67
5		98		201
6		92		189
7		32		69
8		70		145
9		90		185
10		60		125
11		44		93
12		121		247
13		85		175
14		110		225
15		72		149
   Planta = 3
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		90		185
2		86		177
3		81		167
4		64		133
5		42		89
6		70		145
7		33		71
8		60		125
9		31		67
10		86		177
11		22		49
12		60		125
13		44		93
14		50		105
15		30		65
