./Dat/p-R101-P3C15-I4-V1.txt
 Gerador dos numeros aleatorios das demandas ( 1 ) 
Dados das plantas 
   NoPlanta = 1 Horario [ 420 - 1080 ]
   NoPlanta = 2 Horario [ 420 - 1080 ]
   NoPlanta = 3 Horario [ 420 - 1080 ]
Dados dos Clientes 
  NoCliente = 1 	Demanda em carretas ( 5 ) Horario [ 660 - 850 ]
  NoCliente = 2 	Demanda em carretas ( 2 ) Horario [ 480 - 550 ]
  NoCliente = 3 	Demanda em carretas ( 1 ) Horario [ 540 - 570 ]
  NoCliente = 4 	Demanda em carretas ( 1 ) Horario [ 660 - 690 ]
  NoCliente = 5 	Demanda em carretas ( 3 ) Horario [ 540 - 650 ]
  NoCliente = 6 	Demanda em carretas ( 4 ) Horario [ 810 - 960 ]
  NoCliente = 7 	Demanda em carretas ( 4 ) Horario [ 510 - 660 ]
  NoCliente = 8 	Demanda em carretas ( 1 ) Horario [ 810 - 840 ]
  NoCliente = 9 	Demanda em carretas ( 3 ) Horario [ 870 - 980 ]
  NoCliente = 10 	Demanda em carretas ( 2 ) Horario [ 600 - 670 ]
  NoCliente = 11 	Demanda em carretas ( 3 ) Horario [ 810 - 920 ]
  NoCliente = 12 	Demanda em carretas ( 3 ) Horario [ 900 - 1010 ]
  NoCliente = 13 	Demanda em carretas ( 3 ) Horario [ 600 - 710 ]
  NoCliente = 14 	Demanda em carretas ( 4 ) Horario [ 480 - 630 ]
  NoCliente = 15 	Demanda em carretas ( 5 ) Horario [ 510 - 700 ]


Tempo das plantas para construcoes  em minutos

   Planta = 1
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		30		65
2		44		93
3		36		77
4		53		111
5		64		133
6		31		67
7		52		109
8		30		65
9		60		125
10		64		133
11		60		125
12		22		49
13		42		89
14		36		77
15		63		131
   Planta = 2
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		90		185
2		104		213
3		82		169
4		89		183
5		116		237
6		36		77
7		27		59
8		81		167
9		120		245
10		44		93
11		70		145
12		40		85
13		50		105
14		65		135
15		106		217
   Planta = 3
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		85		175
2		102		209
3		70		145
4		72		149
5		120		245
6		44		93
7		46		97
8		84		173
9		114		233
10		22		49
11		50		105
12		36		77
13		63		131
14		50		105
15		114		233
