./Dat/p-R101-P3C15-I2-V2.txt
 Gerador dos numeros aleatorios das demandas ( 2 ) 
Dados das plantas 
   NoPlanta = 1 Horario [ 420 - 1080 ]
   NoPlanta = 2 Horario [ 420 - 1080 ]
   NoPlanta = 3 Horario [ 420 - 1080 ]
Dados dos Clientes 
  NoCliente = 1 	Demanda em carretas ( 5 ) Horario [ 540 - 630 ]
  NoCliente = 2 	Demanda em carretas ( 4 ) Horario [ 810 - 880 ]
  NoCliente = 3 	Demanda em carretas ( 3 ) Horario [ 480 - 530 ]
  NoCliente = 4 	Demanda em carretas ( 1 ) Horario [ 870 - 880 ]
  NoCliente = 5 	Demanda em carretas ( 1 ) Horario [ 900 - 910 ]
  NoCliente = 6 	Demanda em carretas ( 5 ) Horario [ 870 - 960 ]
  NoCliente = 7 	Demanda em carretas ( 3 ) Horario [ 510 - 560 ]
  NoCliente = 8 	Demanda em carretas ( 4 ) Horario [ 840 - 910 ]
  NoCliente = 9 	Demanda em carretas ( 2 ) Horario [ 840 - 870 ]
  NoCliente = 10 	Demanda em carretas ( 2 ) Horario [ 930 - 960 ]
  NoCliente = 11 	Demanda em carretas ( 2 ) Horario [ 960 - 990 ]
  NoCliente = 12 	Demanda em carretas ( 3 ) Horario [ 660 - 710 ]
  NoCliente = 13 	Demanda em carretas ( 4 ) Horario [ 570 - 640 ]
  NoCliente = 14 	Demanda em carretas ( 3 ) Horario [ 840 - 890 ]
  NoCliente = 15 	Demanda em carretas ( 1 ) Horario [ 960 - 970 ]


Tempo das plantas para construcoes  em minutos

   Planta = 1
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		72		149
2		64		133
3		60		125
4		58		121
5		22		49
6		67		139
7		22		49
8		67		139
9		42		89
10		41		87
11		30		65
12		36		77
13		64		133
14		44		93
15		50		105
   Planta = 2
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		63		131
2		53		111
3		92		189
4		114		233
5		80		165
6		108		221
7		72		149
8		30		65
9		94		193
10		100		205
11		55		115
12		69		143
13		111		227
14		28		61
15		86		177
   Planta = 3
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		121		247
2		22		49
3		123		251
4		114		233
5		80		165
6		50		105
7		85		175
8		98		201
9		58		121
10		92		189
11		32		69
12		98		201
13		125		255
14		44		93
15		31		67
