./Dat/p-R101-P3C15-I4-V2.txt
 Gerador dos numeros aleatorios das demandas ( 2 ) 
Dados das plantas 
   NoPlanta = 1 Horario [ 420 - 1080 ]
   NoPlanta = 2 Horario [ 420 - 1080 ]
   NoPlanta = 3 Horario [ 420 - 1080 ]
Dados dos Clientes 
  NoCliente = 1 	Demanda em carretas ( 3 ) Horario [ 870 - 980 ]
  NoCliente = 2 	Demanda em carretas ( 2 ) Horario [ 480 - 550 ]
  NoCliente = 3 	Demanda em carretas ( 2 ) Horario [ 480 - 550 ]
  NoCliente = 4 	Demanda em carretas ( 1 ) Horario [ 540 - 570 ]
  NoCliente = 5 	Demanda em carretas ( 1 ) Horario [ 660 - 690 ]
  NoCliente = 6 	Demanda em carretas ( 1 ) Horario [ 660 - 690 ]
  NoCliente = 7 	Demanda em carretas ( 4 ) Horario [ 540 - 690 ]
  NoCliente = 8 	Demanda em carretas ( 2 ) Horario [ 540 - 610 ]
  NoCliente = 9 	Demanda em carretas ( 4 ) Horario [ 510 - 660 ]
  NoCliente = 10 	Demanda em carretas ( 1 ) Horario [ 930 - 960 ]
  NoCliente = 11 	Demanda em carretas ( 4 ) Horario [ 540 - 690 ]
  NoCliente = 12 	Demanda em carretas ( 2 ) Horario [ 600 - 670 ]
  NoCliente = 13 	Demanda em carretas ( 5 ) Horario [ 510 - 700 ]
  NoCliente = 14 	Demanda em carretas ( 3 ) Horario [ 540 - 650 ]
  NoCliente = 15 	Demanda em carretas ( 3 ) Horario [ 900 - 1010 ]


Tempo das plantas para construcoes  em minutos

   Planta = 1
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		67		139
2		60		125
3		41		87
4		64		133
5		53		111
6		67		139
7		50		105
8		36		77
9		31		67
10		64		133
11		36		77
12		64		133
13		60		125
14		50		105
15		30		65
   Planta = 2
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		48		101
2		85		175
3		27		59
4		66		137
5		96		197
6		119		243
7		101		207
8		72		149
9		20		45
10		96		197
11		83		171
12		35		75
13		111		227
14		52		109
15		63		131
   Planta = 3
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		92		189
2		50		105
3		22		49
4		22		49
5		72		149
6		110		225
7		90		185
8		50		105
9		44		93
10		120		245
11		70		145
12		80		165
13		114		233
14		89		183
15		84		173
