./Dat/p-R101-P3C15-I3-V2.txt
 Gerador dos numeros aleatorios das demandas ( 2 ) 
Dados das plantas 
   NoPlanta = 1 Horario [ 420 - 1080 ]
   NoPlanta = 2 Horario [ 420 - 1080 ]
   NoPlanta = 3 Horario [ 420 - 1080 ]
Dados dos Clientes 
  NoCliente = 1 	Demanda em carretas ( 1 ) Horario [ 810 - 830 ]
  NoCliente = 2 	Demanda em carretas ( 1 ) Horario [ 900 - 920 ]
  NoCliente = 3 	Demanda em carretas ( 3 ) Horario [ 570 - 650 ]
  NoCliente = 4 	Demanda em carretas ( 4 ) Horario [ 810 - 920 ]
  NoCliente = 5 	Demanda em carretas ( 1 ) Horario [ 540 - 560 ]
  NoCliente = 6 	Demanda em carretas ( 5 ) Horario [ 510 - 650 ]
  NoCliente = 7 	Demanda em carretas ( 1 ) Horario [ 870 - 890 ]
  NoCliente = 8 	Demanda em carretas ( 4 ) Horario [ 510 - 620 ]
  NoCliente = 9 	Demanda em carretas ( 1 ) Horario [ 570 - 590 ]
  NoCliente = 10 	Demanda em carretas ( 1 ) Horario [ 840 - 860 ]
  NoCliente = 11 	Demanda em carretas ( 3 ) Horario [ 810 - 890 ]
  NoCliente = 12 	Demanda em carretas ( 4 ) Horario [ 510 - 620 ]
  NoCliente = 13 	Demanda em carretas ( 3 ) Horario [ 510 - 590 ]
  NoCliente = 14 	Demanda em carretas ( 4 ) Horario [ 510 - 620 ]
  NoCliente = 15 	Demanda em carretas ( 4 ) Horario [ 810 - 920 ]


Tempo das plantas para construcoes  em minutos

   Planta = 1
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		67		139
2		41		87
3		72		149
4		22		49
5		52		109
6		64		133
7		50		105
8		44		93
9		30		65
10		60		125
11		60		125
12		60		125
13		63		131
14		36		77
15		22		49
   Planta = 2
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		44		93
2		72		149
3		22		49
4		56		117
5		96		197
6		60		125
7		104		213
8		72		149
9		50		105
10		89		183
11		64		133
12		31		67
13		110		225
14		20		45
15		42		89
   Planta = 3
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		75		155
2		64		133
3		92		189
4		49		103
5		63		131
6		93		191
7		31		67
8		29		63
9		33		71
10		81		167
11		55		115
12		90		185
13		32		69
14		58		121
15		52		109
