./Dat/p-RC101-P2C15-I2-V2.txt
 Gerador dos numeros aleatorios das demandas ( 2 ) 
Dados das plantas 
   NoPlanta = 1 Horario [ 7 - 18 ]
   NoPlanta = 2 Horario [ 7 - 18 ]
Dados dos Clientes 
  NoCliente = 1 	Demanda em carretas ( 3 ) Horario [ 10 - 10.8333 ]
  NoCliente = 2 	Demanda em carretas ( 3 ) Horario [ 15.5 - 16.3333 ]
  NoCliente = 3 	Demanda em carretas ( 3 ) Horario [ 10 - 10.8333 ]
  NoCliente = 4 	Demanda em carretas ( 1 ) Horario [ 11 - 11.1667 ]
  NoCliente = 5 	Demanda em carretas ( 2 ) Horario [ 15.5 - 16 ]
  NoCliente = 6 	Demanda em carretas ( 4 ) Horario [ 15 - 16.1667 ]
  NoCliente = 7 	Demanda em carretas ( 4 ) Horario [ 9 - 10.1667 ]
  NoCliente = 8 	Demanda em carretas ( 3 ) Horario [ 15 - 15.8333 ]
  NoCliente = 9 	Demanda em carretas ( 4 ) Horario [ 9 - 10.1667 ]
  NoCliente = 10 	Demanda em carretas ( 4 ) Horario [ 11 - 12.1667 ]
  NoCliente = 11 	Demanda em carretas ( 5 ) Horario [ 9 - 10.5 ]
  NoCliente = 12 	Demanda em carretas ( 4 ) Horario [ 14.5 - 15.6667 ]
  NoCliente = 13 	Demanda em carretas ( 1 ) Horario [ 8 - 8.16667 ]
  NoCliente = 14 	Demanda em carretas ( 1 ) Horario [ 10.5 - 10.6667 ]
  NoCliente = 15 	Demanda em carretas ( 5 ) Horario [ 9 - 10.5 ]


Distancia das plantas para construcoes  em minutos

   Planta = 1
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		67.0522		139.104
2		72.111		149.222
3		82.4621		169.924
4		66.6033		138.207
5		70		145
6		70.1142		145.228
7		78.7147		162.429
8		76.1577		157.315
9		67.082		139.164
10		76.1577		157.315
11		80.6226		166.245
12		70.7107		146.421
13		70.1142		145.228
14		64.7765		134.553
15		61.6117		128.223
   Planta = 2
Construcao   Tempo de Ida    Tempo de Ida e Volta
1		12		29
2		87.7268		180.454
3		4		13
4		76.9675		158.935
5		90.9725		186.945
6		87.6584		180.317
7		98.4886		201.977
8		101.074		207.148
9		18.868		42.7359
10		11.6619		28.3238
11		96.933		198.866
12		11.6619		28.3238
13		94.3398		193.68
14		15.6205		36.241
15		80.6226		166.245
